code,industry
sz.300155,计算机、通信和其他电子设备制造业
sz.300157,通用设备制造业
sz.300158,医药制造业
sz.300159,专用设备制造业
sz.300160,非金属矿物制品业
sz.300161,通用设备制造业
sz.300162,计算机、通信和其他电子设备制造业
sz.300163,纺织业
sz.300164,开采专业及辅助性活动
sz.300165,仪器仪表制造业
sz.300166,软件和信息技术服务业
sz.300167,软件和信息技术服务业
sz.300168,软件和信息技术服务业
sz.300169,橡胶和塑料制品业
sz.300170,软件和信息技术服务业
sz.300171,专用设备制造业
sz.300172,水的生产和供应业
sz.300173,专用设备制造业
sz.300174,化学原料和化学制品制造业
sz.300175,农副食品加工业
sz.300176,汽车制造业
sz.300177,计算机、通信和其他电子设备制造业
sz.300179,非金属矿物制品业
sz.300180,橡胶和塑料制品业
sz.300181,医药制造业
sz.300182,广播、电视、电影和录音制作业
sz.300183,仪器仪表制造业
sz.300184,批发业
sz.300185,金属制品业
sz.300187,生态保护和环境治理业
sz.300188,软件和信息技术服务业
sz.300189,农、林、牧、渔专业及辅助性活动
sz.300190,生态保护和环境治理业
sz.300191,石油和天然气开采业
sz.300192,教育
sz.300193,通用设备制造业
sz.300194,医药制造业
sz.300195,专用设备制造业
sz.300196,非金属矿物制品业
sz.300197,生态保护和环境治理业
sz.300198,橡胶和塑料制品业
sz.300199,医药制造业
sz.300200,化学原料和化学制品制造业
sz.300201,专用设备制造业
sz.300203,仪器仪表制造业
sz.300204,医药制造业
sz.300205,计算机、通信和其他电子设备制造业
sz.300206,专用设备制造业
sz.300207,电气机械和器材制造业
sz.300209,零售业
sz.300210,专用设备制造业
sz.300211,计算机、通信和其他电子设备制造业
sz.300212,软件和信息技术服务业
sz.300213,计算机、通信和其他电子设备制造业
sz.300214,化学原料和化学制品制造业
sz.300215,专业技术服务业
sz.300217,专用设备制造业
sz.300218,橡胶和塑料制品业
sz.300219,计算机、通信和其他电子设备制造业
sz.300220,计算机、通信和其他电子设备制造业
sz.300221,橡胶和塑料制品业
sz.300222,通用设备制造业
sz.300223,计算机、通信和其他电子设备制造业
sz.300224,非金属矿物制品业
sz.300225,化学原料和化学制品制造业
sz.300226,商务服务业
sz.300227,计算机、通信和其他电子设备制造业
sz.300228,专用设备制造业
sz.300229,软件和信息技术服务业
sz.300230,橡胶和塑料制品业
sz.300231,软件和信息技术服务业
sz.300232,计算机、通信和其他电子设备制造业
sz.300233,医药制造业
sz.300234,非金属矿物制品业
sz.300235,软件和信息技术服务业
sz.300236,计算机、通信和其他电子设备制造业
sz.300237,汽车制造业
sz.300238,专用设备制造业
sz.300239,医药制造业
sz.300240,多式联运和运输代理业
sz.300241,计算机、通信和其他电子设备制造业
sz.300242,商务服务业
sz.300243,化学原料和化学制品制造业
sz.300244,卫生
sz.300245,软件和信息技术服务业
sz.300246,专用设备制造业
sz.300247,电气机械和器材制造业
sz.300248,软件和信息技术服务业
sz.300249,软件和信息技术服务业
sz.300250,软件和信息技术服务业
sz.300251,广播、电视、电影和录音制作业
sz.300252,电气机械和器材制造业
sz.300253,软件和信息技术服务业
sz.300254,医药制造业
sz.300255,医药制造业
sz.300256,计算机、通信和其他电子设备制造业
sz.300257,通用设备制造业
sz.300258,汽车制造业
sz.300259,仪器仪表制造业
sz.300260,通用设备制造业
sz.300261,化学原料和化学制品制造业
sz.300263,通用设备制造业
sz.300264,软件和信息技术服务业
sz.300265,电气机械和器材制造业
sz.300266,生态保护和环境治理业
sz.300267,医药制造业
sz.300268,农副食品加工业
sz.300269,计算机、通信和其他电子设备制造业
sz.300270,计算机、通信和其他电子设备制造业
sz.300271,软件和信息技术服务业
sz.300272,电气机械和器材制造业
sz.300274,电气机械和器材制造业
sz.300275,软件和信息技术服务业
sz.300276,专用设备制造业
sz.300277,软件和信息技术服务业
sz.300278,专用设备制造业
sz.300279,计算机、通信和其他电子设备制造业
sz.300281,专用设备制造业
sz.300283,电气机械和器材制造业
sz.300284,专业技术服务业
sz.300285,化学原料和化学制品制造业
sz.300286,仪器仪表制造业
sz.300287,软件和信息技术服务业
sz.300288,电信、广播电视和卫星传输服务
sz.300289,医药制造业
sz.300290,软件和信息技术服务业
sz.300291,广播、电视、电影和录音制作业
sz.300292,软件和信息技术服务业
sz.300293,专用设备制造业
sz.300294,医药制造业
sz.300295,互联网和相关服务
sz.300296,计算机、通信和其他电子设备制造业
sz.300298,专用设备制造业
sz.300299,互联网和相关服务
sz.300300,软件和信息技术服务业
sz.300301,计算机、通信和其他电子设备制造业
sz.300302,软件和信息技术服务业
sz.300303,计算机、通信和其他电子设备制造业
sz.300304,汽车制造业
sz.300305,橡胶和塑料制品业
sz.300306,仪器仪表制造业
sz.300307,专用设备制造业
sz.300308,计算机、通信和其他电子设备制造业
sz.300310,电信、广播电视和卫星传输服务
sz.300311,软件和信息技术服务业
sz.300313,畜牧业
sz.300314,专用设备制造业
sz.300315,互联网和相关服务
sz.300316,专用设备制造业
sz.300317,电气机械和器材制造业
sz.300318,专用设备制造业
sz.300319,计算机、通信和其他电子设备制造业
sz.300320,橡胶和塑料制品业
sz.300321,橡胶和塑料制品业
sz.300322,计算机、通信和其他电子设备制造业
sz.300323,计算机、通信和其他电子设备制造业
sz.300324,软件和信息技术服务业
sz.300326,专用设备制造业
sz.300327,计算机、通信和其他电子设备制造业
sz.300328,金属制品业
sz.300329,文教、工美、体育和娱乐用品制造业
sz.300331,计算机、通信和其他电子设备制造业
sz.300332,燃气生产和供应业
sz.300333,软件和信息技术服务业
sz.300334,专用设备制造业
sz.300335,电力、热力生产和供应业
sz.300337,有色金属冶炼和压延加工业
sz.300338,教育
sz.300339,软件和信息技术服务业
sz.300340,计算机、通信和其他电子设备制造业
sz.300341,仪器仪表制造业
sz.300342,通用设备制造业
sz.300343,化学原料和化学制品制造业
sz.300345,电气机械和器材制造业
sz.300346,计算机、通信和其他电子设备制造业
sz.300347,研究和试验发展
sz.300348,软件和信息技术服务业
sz.300349,软件和信息技术服务业
sz.300350,多式联运和运输代理业
sz.300351,计算机、通信和其他电子设备制造业
sz.300352,软件和信息技术服务业
sz.300353,计算机、通信和其他电子设备制造业
sz.300354,仪器仪表制造业
sz.300355,生态保护和环境治理业
sz.300357,医药制造业
sz.300358,专用设备制造业
sz.300359,教育
sz.300360,仪器仪表制造业
sz.300363,医药制造业
sz.300364,新闻和出版业
sz.300365,软件和信息技术服务业
sz.300366,软件和信息技术服务业
sz.300368,软件和信息技术服务业
sz.300369,软件和信息技术服务业
sz.300370,仪器仪表制造业
sz.300371,仪器仪表制造业
sz.300373,计算机、通信和其他电子设备制造业
sz.300374,非金属矿物制品业
sz.300375,橡胶和塑料制品业
sz.300376,电气机械和器材制造业
sz.300377,软件和信息技术服务业
sz.300378,软件和信息技术服务业
sz.300380,软件和信息技术服务业
sz.300381,医药制造业
sz.300382,专用设备制造业
sz.300383,软件和信息技术服务业
sz.300384,专业技术服务业
sz.300385,专用设备制造业
sz.300386,软件和信息技术服务业
sz.300387,化学原料和化学制品制造业
sz.300388,生态保护和环境治理业
sz.300389,计算机、通信和其他电子设备制造业
sz.300390,计算机、通信和其他电子设备制造业
sz.300393,电气机械和器材制造业
sz.300394,计算机、通信和其他电子设备制造业
sz.300395,非金属矿物制品业
sz.300396,专用设备制造业
sz.300397,计算机、通信和其他电子设备制造业
sz.300398,化学原料和化学制品制造业
sz.300399,软件和信息技术服务业
sz.300400,专用设备制造业
sz.300401,医药制造业
sz.300402,专用设备制造业
sz.300403,电气机械和器材制造业
sz.300404,研究和试验发展
sz.300405,化学原料和化学制品制造业
sz.300406,医药制造业
sz.300407,铁路、船舶、航空航天和其他运输设备制造业
sz.300408,计算机、通信和其他电子设备制造业
sz.300409,计算机、通信和其他电子设备制造业
sz.300410,专用设备制造业
sz.300411,通用设备制造业
sz.300412,专用设备制造业
sz.300413,互联网和相关服务
sz.300414,计算机、通信和其他电子设备制造业
sz.300415,专用设备制造业
sz.300416,专业技术服务业
sz.300417,仪器仪表制造业
sz.300418,互联网和相关服务
sz.300419,软件和信息技术服务业
sz.300420,通用设备制造业
sz.300421,通用设备制造业
sz.300422,生态保护和环境治理业
sz.300423,电气机械和器材制造业
sz.300424,金属制品、机械和设备修理业
sz.300425,专用设备制造业
sz.300426,广播、电视、电影和录音制作业
sz.300427,电气机械和器材制造业
sz.300428,有色金属冶炼和压延加工业
sz.300429,化学原料和化学制品制造业
sz.300430,专用设备制造业
sz.300432,汽车制造业
sz.300433,计算机、通信和其他电子设备制造业
sz.300434,医药制造业
sz.300435,燃气生产和供应业
sz.300436,医药制造业
sz.300437,化学原料和化学制品制造业
sz.300438,电气机械和器材制造业
sz.300439,医药制造业
sz.300440,软件和信息技术服务业
sz.300441,通用设备制造业
sz.300442,软件和信息技术服务业
sz.300443,专用设备制造业
sz.300444,电气机械和器材制造业
sz.300445,仪器仪表制造业
sz.300446,化学原料和化学制品制造业
sz.300447,电气机械和器材制造业
sz.300448,软件和信息技术服务业
sz.300449,计算机、通信和其他电子设备制造业
sz.300450,专用设备制造业
sz.300451,软件和信息技术服务业
sz.300452,医药制造业
sz.300453,专用设备制造业
sz.300454,软件和信息技术服务业
sz.300455,计算机、通信和其他电子设备制造业
sz.300456,计算机、通信和其他电子设备制造业
sz.300457,专用设备制造业
sz.300458,计算机、通信和其他电子设备制造业
sz.300459,互联网和相关服务
sz.300460,计算机、通信和其他电子设备制造业
sz.300461,专用设备制造业
sz.300462,专用设备制造业
sz.300463,医药制造业
sz.300464,零售业
sz.300465,软件和信息技术服务业
sz.300466,仪器仪表制造业
sz.300467,互联网和相关服务
sz.300468,软件和信息技术服务业
sz.300469,软件和信息技术服务业
sz.300470,通用设备制造业
sz.300471,专用设备制造业
sz.300472,专用设备制造业
sz.300473,汽车制造业
sz.300474,计算机、通信和其他电子设备制造业
sz.300475,批发业
sz.300476,计算机、通信和其他电子设备制造业
sz.300477,电气机械和器材制造业
sz.300478,橡胶和塑料制品业
sz.300479,软件和信息技术服务业
sz.300480,专用设备制造业
sz.300481,化学原料和化学制品制造业
sz.300482,医药制造业
sz.300483,石油和天然气开采业
sz.300484,电气机械和器材制造业
sz.300485,医药制造业
sz.300486,通用设备制造业
sz.300487,化学原料和化学制品制造业
sz.300488,金属制品业
sz.300489,计算机、通信和其他电子设备制造业
sz.300490,电气机械和器材制造业
sz.300491,电气机械和器材制造业
sz.300492,教育
sz.300493,批发业
sz.300494,互联网和相关服务
sz.300496,软件和信息技术服务业
sz.300497,医药制造业
sz.300498,畜牧业
sz.300499,电气机械和器材制造业
sz.300500,专业技术服务业
sz.300501,医药制造业
sz.300502,计算机、通信和其他电子设备制造业
sz.300503,通用设备制造业
sz.300504,计算机、通信和其他电子设备制造业
sz.300505,化学原料和化学制品制造业
sz.300506,建筑装饰、装修和其他建筑业
sz.300507,汽车制造业
sz.300508,仪器仪表制造业
sz.300509,通用设备制造业
sz.300510,电气机械和器材制造业
sz.300511,农业
sz.300512,通用设备制造业
sz.300513,软件和信息技术服务业
sz.300514,仪器仪表制造业
sz.300515,仪器仪表制造业
sz.300516,计算机、通信和其他电子设备制造业
sz.300517,土木工程建筑业
sz.300518,互联网和相关服务
sz.300519,医药制造业
sz.300520,软件和信息技术服务业
sz.300521,专用设备制造业
sz.300522,化学原料和化学制品制造业
sz.300523,软件和信息技术服务业
sz.300525,软件和信息技术服务业
sz.300527,专用设备制造业
sz.300528,广播、电视、电影和录音制作业
sz.300529,专用设备制造业
sz.300530,电气机械和器材制造业
sz.300531,计算机、通信和其他电子设备制造业
sz.300532,软件和信息技术服务业
sz.300533,互联网和相关服务
sz.300534,医药制造业
sz.300535,化学原料和化学制品制造业
sz.300536,土木工程建筑业
sz.300537,化学原料和化学制品制造业
sz.300538,批发业
sz.300539,橡胶和塑料制品业
sz.300540,通用设备制造业
sz.300541,软件和信息技术服务业
sz.300542,软件和信息技术服务业
sz.300543,计算机、通信和其他电子设备制造业
sz.300545,专用设备制造业
sz.300546,计算机、通信和其他电子设备制造业
sz.300547,橡胶和塑料制品业
sz.300548,计算机、通信和其他电子设备制造业
sz.300549,专用设备制造业
sz.300550,软件和信息技术服务业
sz.300551,通用设备制造业
sz.300552,计算机、通信和其他电子设备制造业
sz.300553,仪器仪表制造业
sz.300554,非金属矿物制品业
sz.300555,计算机、通信和其他电子设备制造业
sz.300556,软件和信息技术服务业
sz.300557,专用设备制造业
sz.300558,医药制造业
sz.300559,软件和信息技术服务业
sz.300560,软件和信息技术服务业
sz.300561,软件和信息技术服务业
sz.300562,专用设备制造业
sz.300563,计算机、通信和其他电子设备制造业
sz.300564,专业技术服务业
sz.300565,计算机、通信和其他电子设备制造业
sz.300566,计算机、通信和其他电子设备制造业
sz.300567,仪器仪表制造业
sz.300568,化学原料和化学制品制造业
sz.300569,电气机械和器材制造业
sz.300570,计算机、通信和其他电子设备制造业
sz.300571,计算机、通信和其他电子设备制造业
sz.300572,仪器仪表制造业
sz.300573,医药制造业
sz.300575,化学原料和化学制品制造业
sz.300576,计算机、通信和其他电子设备制造业
sz.300577,皮革、毛皮、羽毛及其制品和制鞋业
sz.300578,软件和信息技术服务业
sz.300579,软件和信息技术服务业
sz.300580,汽车制造业
sz.300581,计算机、通信和其他电子设备制造业
sz.300582,计算机、通信和其他电子设备制造业
sz.300583,医药制造业
sz.300584,医药制造业
sz.300585,汽车制造业
sz.300586,化学原料和化学制品制造业
sz.300587,橡胶和塑料制品业
sz.300588,软件和信息技术服务业
sz.300589,铁路、船舶、航空航天和其他运输设备制造业
sz.300590,计算机、通信和其他电子设备制造业
sz.300591,皮革、毛皮、羽毛及其制品和制鞋业
sz.300592,零售业
sz.300593,电气机械和器材制造业
sz.300594,铁路、船舶、航空航天和其他运输设备制造业
sz.300595,专用设备制造业
sz.300596,化学原料和化学制品制造业
sz.300597,软件和信息技术服务业
sz.300598,软件和信息技术服务业
sz.300599,橡胶和塑料制品业
sz.300600,铁路、船舶、航空航天和其他运输设备制造业
sz.300601,医药制造业
sz.300602,计算机、通信和其他电子设备制造业
sz.300603,软件和信息技术服务业
sz.300604,专用设备制造业
sz.300605,软件和信息技术服务业
sz.300606,非金属矿物制品业
sz.300607,通用设备制造业
sz.300608,软件和信息技术服务业
sz.300609,软件和信息技术服务业
sz.300610,化学原料和化学制品制造业
sz.300611,汽车制造业
sz.300612,商务服务业
sz.300613,软件和信息技术服务业
sz.300614,生态保护和环境治理业
sz.300615,计算机、通信和其他电子设备制造业
sz.300616,家具制造业
sz.300617,电气机械和器材制造业
sz.300618,有色金属冶炼和压延加工业
sz.300619,专用设备制造业
sz.300620,计算机、通信和其他电子设备制造业
sz.300621,建筑装饰、装修和其他建筑业
sz.300622,零售业
sz.300623,计算机、通信和其他电子设备制造业
sz.300624,软件和信息技术服务业
sz.300625,电气机械和器材制造业
sz.300626,电气机械和器材制造业
sz.300627,计算机、通信和其他电子设备制造业
sz.300628,计算机、通信和其他电子设备制造业
sz.300629,计算机、通信和其他电子设备制造业
sz.300631,专用设备制造业
sz.300632,电气机械和器材制造业
sz.300633,专用设备制造业
sz.300634,软件和信息技术服务业
sz.300635,专业技术服务业
sz.300636,医药制造业
sz.300637,化学原料和化学制品制造业
sz.300638,计算机、通信和其他电子设备制造业
sz.300639,医药制造业
sz.300640,文教、工美、体育和娱乐用品制造业
sz.300641,化学原料和化学制品制造业
sz.300642,医药制造业
sz.300643,汽车制造业
sz.300644,橡胶和塑料制品业
sz.300645,软件和信息技术服务业
sz.300647,计算机、通信和其他电子设备制造业
sz.300648,专用设备制造业
sz.300649,专业技术服务业
sz.300650,批发业
sz.300651,文教、工美、体育和娱乐用品制造业
sz.300652,汽车制造业
sz.300653,专用设备制造业
sz.300654,新闻和出版业
sz.300655,化学原料和化学制品制造业
sz.300656,计算机、通信和其他电子设备制造业
sz.300657,计算机、通信和其他电子设备制造业
sz.300658,纺织业
sz.300659,软件和信息技术服务业
sz.300660,电气机械和器材制造业
sz.300661,计算机、通信和其他电子设备制造业
sz.300662,商务服务业
sz.300663,软件和信息技术服务业
sz.300664,生态保护和环境治理业
sz.300665,化学原料和化学制品制造业
sz.300666,计算机、通信和其他电子设备制造业
sz.300667,仪器仪表制造业
sz.300668,商务服务业
sz.300669,通用设备制造业
sz.300670,电气机械和器材制造业
sz.300671,软件和信息技术服务业
sz.300672,计算机、通信和其他电子设备制造业
sz.300673,农副食品加工业
sz.300674,软件和信息技术服务业
sz.300675,专业技术服务业
sz.300676,专业技术服务业
sz.300677,橡胶和塑料制品业
sz.300678,软件和信息技术服务业
sz.300679,计算机、通信和其他电子设备制造业
sz.300680,汽车制造业
sz.300681,汽车制造业
sz.300682,软件和信息技术服务业
sz.300683,医药制造业
sz.300684,计算机、通信和其他电子设备制造业
sz.300685,医药制造业
sz.300686,计算机、通信和其他电子设备制造业
sz.300687,软件和信息技术服务业
sz.300688,商务服务业
sz.300689,计算机、通信和其他电子设备制造业
sz.300690,非金属矿物制品业
sz.300691,计算机、通信和其他电子设备制造业
sz.300692,生态保护和环境治理业
sz.300693,电气机械和器材制造业
sz.300694,汽车制造业
sz.300695,汽车制造业
sz.300696,铁路、船舶、航空航天和其他运输设备制造业
sz.300697,有色金属冶炼和压延加工业
sz.300698,计算机、通信和其他电子设备制造业
sz.300699,化学纤维制造业
sz.300700,非金属矿物制品业
sz.300701,计算机、通信和其他电子设备制造业
sz.300702,医药制造业
sz.300703,文教、工美、体育和娱乐用品制造业
sz.300705,医药制造业
sz.300706,计算机、通信和其他电子设备制造业
sz.300707,专用设备制造业
sz.300708,计算机、通信和其他电子设备制造业
sz.300709,计算机、通信和其他电子设备制造业
sz.300710,计算机、通信和其他电子设备制造业
sz.300711,计算机、通信和其他电子设备制造业
sz.300712,土木工程建筑业
sz.300713,电气机械和器材制造业
sz.300715,非金属矿物制品业
sz.300716,橡胶和塑料制品业
sz.300717,橡胶和塑料制品业
sz.300718,通用设备制造业
sz.300719,铁路、船舶、航空航天和其他运输设备制造业
sz.300720,仪器仪表制造业
sz.300721,化学原料和化学制品制造业
sz.300722,其他制造业
sz.300723,医药制造业
sz.300724,专用设备制造业
sz.300725,研究和试验发展
sz.300726,计算机、通信和其他电子设备制造业
sz.300727,化学原料和化学制品制造业
sz.300729,家具制造业
sz.300730,软件和信息技术服务业
sz.300731,橡胶和塑料制品业
sz.300732,专业技术服务业
sz.300733,汽车制造业
sz.300735,计算机、通信和其他电子设备制造业
sz.300736,机动车、电子产品和日用产品修理业
sz.300737,非金属矿物制品业
sz.300738,软件和信息技术服务业
sz.300739,计算机、通信和其他电子设备制造业
sz.300740,化学原料和化学制品制造业
sz.300741,化学原料和化学制品制造业
sz.300743,计算机、通信和其他电子设备制造业
sz.300745,汽车制造业
sz.300746,专业技术服务业
sz.300747,计算机、通信和其他电子设备制造业
sz.300748,非金属矿物制品业
sz.300749,家具制造业
sz.300750,电气机械和器材制造业
sz.300751,专用设备制造业
sz.300752,计算机、通信和其他电子设备制造业
sz.300753,专用设备制造业
sz.300755,批发业
sz.300756,文教、工美、体育和娱乐用品制造业
sz.300757,专用设备制造业
sz.300758,化学原料和化学制品制造业
sz.300759,研究和试验发展
sz.300760,专用设备制造业
sz.300761,畜牧业
sz.300762,计算机、通信和其他电子设备制造业
sz.300763,电气机械和器材制造业
sz.300765,食品制造业
sz.300766,互联网和相关服务
sz.300767,橡胶和塑料制品业
sz.300768,软件和信息技术服务业
sz.300769,计算机、通信和其他电子设备制造业
sz.300770,电信、广播电视和卫星传输服务
sz.300771,专用设备制造业
sz.300772,通用设备制造业
sz.300773,软件和信息技术服务业
sz.300774,生态保护和环境治理业
sz.300775,铁路、船舶、航空航天和其他运输设备制造业
sz.300776,专用设备制造业
sz.300777,化学纤维制造业
sz.300778,专业技术服务业
sz.300779,废弃资源综合利用业
sz.300780,通用设备制造业
sz.300781,商务服务业
sz.300782,计算机、通信和其他电子设备制造业
sz.300783,零售业
sz.300784,橡胶和塑料制品业
sz.300785,互联网和相关服务
sz.300786,专用设备制造业
sz.300787,计算机、通信和其他电子设备制造业
sz.300788,新闻和出版业
sz.300789,软件和信息技术服务业
sz.300790,计算机、通信和其他电子设备制造业
sz.300791,食品制造业
sz.300792,互联网和相关服务
sz.300793,计算机、通信和其他电子设备制造业
sz.300795,商务服务业
sz.300796,化学原料和化学制品制造业
sz.300797,专业技术服务业
sz.300798,化学原料和化学制品制造业
sz.300800,仪器仪表制造业
sz.300801,化学原料和化学制品制造业
sz.300802,计算机、通信和其他电子设备制造业
sz.300803,其他金融业
sz.300804,化学原料和化学制品制造业
sz.300805,商务服务业
sz.300806,橡胶和塑料制品业
sz.300807,计算机、通信和其他电子设备制造业
sz.300808,电气机械和器材制造业
sz.300809,通用设备制造业
sz.300810,软件和信息技术服务业
sz.300811,计算机、通信和其他电子设备制造业
sz.300812,专用设备制造业
sz.300813,专用设备制造业
sz.300814,计算机、通信和其他电子设备制造业
sz.300815,公共设施管理业
sz.300816,生态保护和环境治理业
sz.300817,通用设备制造业
sz.300818,专用设备制造业
sz.300819,纺织业
sz.300820,电气机械和器材制造业
sz.300821,化学原料和化学制品制造业
sz.300822,计算机、通信和其他电子设备制造业
sz.300823,专用设备制造业
sz.300824,电气机械和器材制造业
sz.300825,专业技术服务业
sz.300826,专业技术服务业
sz.300827,电气机械和器材制造业
sz.300828,计算机、通信和其他电子设备制造业
sz.300829,食品制造业
sz.300830,软件和信息技术服务业
sz.300831,计算机、通信和其他电子设备制造业
sz.300832,医药制造业
sz.300833,电气机械和器材制造业
sz.300834,化学原料和化学制品制造业
sz.300835,计算机、通信和其他电子设备制造业
sz.300836,专用设备制造业
sz.300837,专用设备制造业
sz.300838,通用设备制造业
sz.300839,石油、煤炭及其他燃料加工业
sz.300840,纺织服装、服饰业
sz.300841,医药制造业
sz.300842,计算机、通信和其他电子设备制造业
sz.300843,计算机、通信和其他电子设备制造业
sz.300844,专业技术服务业
sz.300845,软件和信息技术服务业
sz.300846,软件和信息技术服务业
sz.300847,计算机、通信和其他电子设备制造业
sz.300848,化学原料和化学制品制造业
sz.300849,橡胶和塑料制品业
sz.300850,通用设备制造业
sz.300851,软件和信息技术服务业
sz.300852,计算机、通信和其他电子设备制造业
sz.300853,通用设备制造业
sz.300854,生态保护和环境治理业
sz.300855,有色金属冶炼和压延加工业
sz.300856,化学原料和化学制品制造业
sz.300857,计算机、通信和其他电子设备制造业
sz.300858,食品制造业
sz.300859,公共设施管理业
sz.300860,文化艺术业
sz.300861,非金属矿物制品业
sz.300862,仪器仪表制造业
sz.300863,汽车制造业
sz.300864,商务服务业
sz.300865,专用设备制造业
sz.300866,计算机、通信和其他电子设备制造业
sz.300867,生态保护和环境治理业
sz.300868,橡胶和塑料制品业
sz.300869,专用设备制造业
sz.300870,计算机、通信和其他电子设备制造业
sz.300871,医药制造业
sz.300872,软件和信息技术服务业
sz.300873,多式联运和运输代理业
sz.300875,专用设备制造业
sz.300876,化学纤维制造业
sz.300877,纺织业
sz.300878,医药制造业
sz.300879,专用设备制造业
sz.300880,仪器仪表制造业
sz.300881,金属制品业
sz.300882,仪器仪表制造业
sz.300883,造纸和纸制品业
sz.300884,计算机、通信和其他电子设备制造业
sz.300885,金属制品业
sz.300886,化学原料和化学制品制造业
sz.300887,专业技术服务业
sz.300888,纺织业
sz.300889,电气机械和器材制造业
sz.300890,非金属矿物制品业
sz.300891,化学原料和化学制品制造业
sz.300892,零售业
sz.300893,汽车制造业
sz.300894,电气机械和器材制造业
sz.300895,软件和信息技术服务业
sz.300896,专用设备制造业
sz.300897,仪器仪表制造业
sz.300898,食品制造业
sz.300899,生态保护和环境治理业
sz.300900,铁路、船舶、航空航天和其他运输设备制造业
sz.300901,专业技术服务业
sz.300902,专用设备制造业
sz.300903,计算机、通信和其他电子设备制造业
sz.300904,通用设备制造业
sz.300905,橡胶和塑料制品业
sz.300906,铁路、船舶、航空航天和其他运输设备制造业
sz.300907,电气机械和器材制造业
sz.300908,食品制造业
sz.300909,计算机、通信和其他电子设备制造业
sz.300910,化学原料和化学制品制造业
sz.300911,电气机械和器材制造业
sz.300912,生态保护和环境治理业
sz.300913,电气机械和器材制造业
sz.300915,食品制造业
sz.300916,计算机、通信和其他电子设备制造业
sz.300917,房地产业
sz.300918,纺织业
sz.300919,计算机、通信和其他电子设备制造业
sz.300920,橡胶和塑料制品业
sz.300921,互联网和相关服务
sz.300922,其他制造业
sz.300923,铁路、船舶、航空航天和其他运输设备制造业
sz.300925,软件和信息技术服务业
sz.300926,汽车制造业
sz.300927,化学原料和化学制品制造业
sz.300928,专业技术服务业
sz.300929,生态保护和环境治理业
sz.300930,废弃资源综合利用业
sz.300931,通用设备制造业
sz.300932,电气机械和器材制造业
sz.300933,电气机械和器材制造业
sz.300935,软件和信息技术服务业
sz.300936,计算机、通信和其他电子设备制造业
sz.300937,批发业
sz.300938,专业技术服务业
sz.300939,计算机、通信和其他电子设备制造业
sz.300940,计算机、通信和其他电子设备制造业
sz.300941,软件和信息技术服务业
sz.300942,医药制造业
sz.300943,通用设备制造业
sz.300945,零售业
sz.300946,金属制品业
sz.300947,商务服务业
sz.300948,生态保护和环境治理业
sz.300949,专业技术服务业
sz.300950,专用设备制造业
sz.300951,计算机、通信和其他电子设备制造业
sz.300952,纺织业
sz.300953,金属制品业
sz.300955,化学原料和化学制品制造业
sz.300956,计算机、通信和其他电子设备制造业
sz.300957,化学原料和化学制品制造业
sz.300958,生态保护和环境治理业
sz.300959,软件和信息技术服务业
sz.300960,铁路、船舶、航空航天和其他运输设备制造业
sz.300961,生态保护和环境治理业
sz.300962,其他制造业
sz.300963,有色金属冶炼和压延加工业
sz.300964,计算机、通信和其他电子设备制造业
sz.300965,计算机、通信和其他电子设备制造业
sz.300966,医药制造业
sz.300967,畜牧业
sz.300968,计算机、通信和其他电子设备制造业
sz.300969,汽车制造业
sz.300970,农业
sz.300971,通用设备制造业
sz.300972,零售业
sz.300973,食品制造业
sz.300975,批发业
sz.300976,计算机、通信和其他电子设备制造业
sz.300977,专业技术服务业
sz.300978,汽车制造业
sz.300979,皮革、毛皮、羽毛及其制品和制鞋业
sz.300980,橡胶和塑料制品业
sz.300981,橡胶和塑料制品业
sz.300982,土木工程建筑业
sz.300983,专业技术服务业
sz.300984,通用设备制造业
sz.300985,金属制品业
sz.300986,金属制品业
sz.300987,互联网和相关服务
sz.300988,金属制品业
sz.300989,专业技术服务业
sz.300990,通用设备制造业
sz.300991,计算机、通信和其他电子设备制造业
sz.300992,通用设备制造业
sz.300993,纺织业
sz.300994,铁路、船舶、航空航天和其他运输设备制造业
sz.300995,橡胶和塑料制品业
sz.300996,软件和信息技术服务业
sz.300997,酒、饮料和精制茶制造业
sz.300998,专用设备制造业
sz.300999,农副食品加工业
sz.301000,橡胶和塑料制品业
sz.301001,零售业
sz.301002,计算机、通信和其他电子设备制造业
sz.301003,橡胶和塑料制品业
sz.301004,金属制品业
sz.301005,汽车制造业
sz.301006,仪器仪表制造业
sz.301007,汽车制造业
sz.301008,电气机械和器材制造业
sz.301009,造纸和纸制品业
sz.301010,非金属矿物制品业
sz.301011,文教、工美、体育和娱乐用品制造业
sz.301012,电气机械和器材制造业
sz.301013,专用设备制造业
sz.301015,批发业
sz.301016,铁路、船舶、航空航天和其他运输设备制造业
sz.301017,零售业
sz.301018,专用设备制造业
sz.301019,橡胶和塑料制品业
sz.301020,通用设备制造业
sz.301021,计算机、通信和其他电子设备制造业
sz.301022,专用设备制造业
sz.301023,通用设备制造业
sz.301024,专业技术服务业
sz.301025,新闻和出版业
sz.301026,废弃资源综合利用业
sz.301027,专业技术服务业
sz.301028,通用设备制造业
sz.301029,通用设备制造业
sz.301030,专用设备制造业
sz.301031,电气机械和器材制造业
sz.301032,通用设备制造业
sz.301033,专用设备制造业
